1744	2	1765
1765	2	1744
1885	2	1744
1744	1	1893
1860	1	1744
1744	1	1943
1281	1	1931
1217	2	1281
1896	2	1921
1944	1	1921
1944	2	1363
1810	1	1811
1860	1	1946
1744	1	1936
1933	1	1949
1788	1	905
1933	1	905
1317	4	1185
1944	1	1744
546	2	1543
537	2	905
1713	1	1899
1539	2	35
1539	1	1245
1792	-1	1396
1629	2	1937
1562	3	41
1890	2	1953
1955	3	1953
1811	1	1890
1612	1	905
1201	8	537
1899	1	1675
112	2	23
1896	3	1953
1937	1	1811
1937	1	13
35	1	1957
35	1	1944
1912	1	1764
1810	1	1952
309	1	135
1961	1	1245
1937	-5	1956
1317	2	1512
546	1	1765
1890	1	135
935	1	1899
1846	2	1769
1860	2	1941
905	1	1744
1834	2	1744
1396	-5	1956
1860	8	1701
1917	1	1585
1860	1	1965
1834	1	1918
35	1	1964
1802	1	1917
1962	1	23
135	1	304
1964	1	1802
1802	1	1964
1964	1	1966
729	1	1281
135	1	1968
1968	1	1969
1969	2	1968
135	-1	1937
1771	9	1860
184	1	1860
1970	1	1771
41	5	1053
1899	1	1922
1922	1	1899
1967	1	1964
1972	3	1922
1964	1	1973
1281	1	1974
1973	1	1964
1974	2	1281
36	3	1844
1972	3	1964
135	1	1890
1810	1	1400
1937	2	905
1565	1	1281
1898	5	35
1899	1	1951
1899	-10	1956
1653	1	35
35	1	1977
1977	1	35
1977	1	1964
1964	1	1977
905	3	1348
1348	3	905
1977	1	1978
1281	1	1892
1892	1	1281
1978	1	1977
1886	1	1899
1764	1	1912
1912	1	1979
1960	1	35
35	1	1970
1978	1	35
1860	1	1951
1899	1	1943
1757	2	1810
908	5	687
908	1	1981
1982	1	7
35	1	1983
35	1	1653
1281	1	1960
35	2	1898
1953	1	1984
1555	1	1860
1727	1	1281
1727	1	1976
1984	1	135
1860	1	1713
112	1	1701
1985	2	26
1916	1	1653
1713	1	687
1217	4	1539
1539	4	1217
1814	1	35
465	1	1860
13	1	1986
72	5	1701
1810	1	1860
1714	3	1201
1396	1	1345
1953	1	1989
1951	1	905
1986	2	13
1984	10	1
905	-10	1956
1888	1	1201
1990	1	13
1771	1	1981
1988	1	1991
1988	1	1771
1971	1	1771
1771	1	1971
1992	1	1899
546	1	1993
546	1	1964
1993	1	35
1400	2	1840
1615	1	1907
1840	1	1978
13	1	3598
1656	2	1318
1656	3	4
4	3	1984
1984	5	4
1840	1	1997
1916	1	1994
1990	3	1899
1998	1	1994
1860	1	1999
1999	1	1860
1840	3	1685
1685	3	1840
1499	1	2001
2001	1	1499
2000	3	1685
1771	3	1923
2002	1	1543
1977	2	1860
1612	1	1316
1245	2	1778
1778	3	1245
1860	1	1245
1245	1	1860
1245	1	13
3598	1	2004
35	1	1993
2004	1	2002
1993	2	1840
1840	2	1993
1675	1	1997
1997	1	1675
1951	1	1860
215	2	1690
1690	1	215
2006	2	13
1771	1	1973
2006	1	3598
1615	1	1993
1922	1	1964
1964	1	1922
1771	2	1972
1615	1	2007
1937	2	1771
1714	2	1334
1973	1	1653
1653	1	1973
1955	-2	2002
1955	-2	2008
1832	1	1994
1994	1	1832
1482	1	1675
149	4	1201
149	5	167
149	6	6
1396	1	1482
1482	1	1396
1656	9	1
1281	1	1948
1543	-3	2002
1997	1	905
1543	2	2010
2010	1	1543
1653	1	2011
2011	2	1653
1986	2	1840
1400	1	2012
2012	1	1400
13	1	2011
2015	1	1997
1620	2	1543
1997	5	1967
1639	1	882
1899	1	1890
35	1	2004
1955	2	1771
1771	2	1955
1334	1	2020
1	1	1921
1281	1	2014
1281	3	1922
2021	1	1281
1810	-10	1917
1281	2	1918
1955	1	1867
2016	1	2024
2024	1	2016
35	1	2025
2025	1	35
1615	1	2027
1584	2	905
1810	2	1936
1771	2	2004
35	1	2029
1922	1	1044
1653	1	1615
1653	2	775
905	1	2031
2031	1	905
1832	1	1584
2030	3	13
1508	1	2033
2033	1	1508
2028	3	1990
1990	3	2028
1528	10	25
1890	2	1771
1771	2	1890
1	5	1317
2035	5	1771
1543	1	1810
1771	1	2035
1771	3	2028
1771	1	1653
2034	2	546
905	1	2036
1771	1	2037
2037	1	1771
1701	1	2038
1334	1	2034
2038	1	1701
1317	2	1159
35	1	2039
2040	2	1846
2040	2	1331
1566	5	2040
215	1	1864
1921	4	1997
1316	4	41
41	2	1317
41	1	2041
2040	2	2042
1916	1	935
1615	1	1677
1811	1	1543
2013	5	1217
1690	1	1948
1396	1	1916
1499	1	2028
1	1	1899
1899	1	1
7	1	2044
2045	1	1670
1	4	2046
2046	1	1
1690	2	2047
1565	2	13
2049	2	104
104	4	13
13	3	104
304	1	1686
1521	2	2034
1521	2	1921
546	1	1951
1281	1	1940
1921	1	2052
57	1	2053
1810	1	2055
1989	1	905
1921	1	2057
1921	1	2058
1921	1	2059
309	2	1620
309	1	1939
1386	2	1939
2058	1	1921
1810	1	2058
446	5	1
1281	1	1971
1508	1	57
57	1	1508
905	2	1585
908	1	1948
1921	1	1990
1990	1	1921
1281	1	1810
1543	2	2063
1690	3	2064
2063	1	1543
2064	1	1878
1810	-2	2065
2028	1	2066
1803	3	1281
540	1	41
41	1	540
635	1	2067
2028	2	2059
1899	1	1543
1543	2	1896
2054	5	1566
1690	5	1317
1317	4	1690
446	2	1810
905	4	1
2069	4	1690
2034	1	1876
1876	1	2034
1281	1	395
1281	1	2071
1331	5	2072
2071	1	1281
1810	1	1939
1810	1	2062
2062	1	1810
1991	1	1896
1281	-5	2065
2073	2	2053
1731	1	1701
1701	1	1731
823	10	2078
1771	2	2052
1629	1	2071
1896	1	592
1771	1	1044
1731	-1	1771
41	2	202
202	3	41
2077	5	1810
1529	1	1281
1281	1	1529
2016	4	1585
1690	1	202
2063	2	1754
1754	1	2063
1615	10	2080
1810	1	2081
2063	2	1915
2081	2	446
446	2	2081
2063	2	2081
1810	1	1915
1508	3	2028
1860	-10	1771
2080	10	25
2082	10	2080
2028	1	57
2084	1	465
7	6	17
446	2	149
57	1	1386
2053	3	57
4	2	1366
1899	1	1803
1400	1	2085
1281	1	2080
1860	1	2051
1844	1	545
239	1	1352
35	1	2087
350	5	239
2088	1	2085
202	2	1690
2090	1	1967
202	1	2091
1689	1	2089
1675	2	1744
1615	5	1566
1615	1	192
1615	1	4
1615	1	537
1615	3	425
425	5	537
363	3	1714
2070	1	2080
1990	1	2067
2067	1	1990
202	1	2092
309	5	1065
1585	1	2093
304	4	465
2085	1	2093
1222	1	2093
1222	3	1366
1281	1	2094
2094	2	1281
1585	2	2095
2087	3	2096
2096	3	2087
1317	3	2097
2099	1	546
2028	1	2100
2100	1	2028
1383	9	425
1383	9	1201
1383	9	7
1383	7	1690
1383	7	1585
1383	5	309
1383	5	1565
1383	3	1334
1383	3	1485
1383	3	523
1383	3	1353
1383	3	882
1383	3	353
1383	3	780
1383	5	905
13	3	905
1478	3	1386
1478	5	1846
1478	8	2040
1731	1	2102
1478	1	1201
2101	2	1281
239	1	350
1860	1	2103
1714	2	1899
1731	1	2104
2104	1	1731
2099	1	1585
13	-1	1771
2028	1	2105
2104	1	2085
2107	1	1245
1899	8	1473
1473	8	1899
1815	2	1714
1714	2	1815
540	1	2108
2030	1	1810
2096	2	2095
2090	5	2076
537	1	1810
1810	1	896
2028	1	2112
309	1	2028
2103	2	2028
1400	1	2103
2102	1	2030
2030	1	2102
1714	1	2090
2090	1	1714
2103	1	1400
2067	1	2103
2103	1	2067
2095	1	2028
2028	1	1473
1473	1	2028
1317	3	1473
1473	1	1317
1473	1	2054
2113	1	2064
823	3	905
2067	3	2030
2030	1	1714
1714	1	2115
2115	1	2114
2114	1	1714
1921	1	2100
2100	1	1921
1478	3	1584
2064	2	2113
35	1	2052
2113	3	1584
2085	1	2086
1584	3	1478
1584	3	2113
2091	3	2103
2103	1	2091
1953	4	1714
1810	1	1657
1998	1	1921
1921	2	1053
1396	-3	2096
2089	1	2119
2119	1	2089
2110	2	2028
2054	1	2120
2120	1	2054
905	1	2120
2120	1	905
1921	-1	1771
1780	1	1473
1473	1	2063
2120	1	2063
2063	1	2120
1967	1	1815
1053	1	2103
1044	1	1921
1921	2	2044
70	1	1615
616	3	13
13	2	616
13	2	2123
2123	2	13
13	1	1394
1400	2	1386
1053	3	1386
1317	1	2124
1394	1	664
1394	1	1386
1394	1	1499
1394	1	1566
1185	2	2126
1185	1	2127
2127	1	1185
1593	1	13
2118	2	2122
2087	2	1896
2006	1	1555
35	1	2129
2129	1	35
1731	1	1693
2125	1	1670
1053	1	1394
1843	1	1673
26	1	2130
1714	4	905
2130	1	26
2132	1	2017
2123	3	1
2133	1	1992
2134	1	545
2134	1	2118
1	1	2124
1317	1	1204
2136	1	1245
493	1	2135
2138	1	1245
1245	1	2139
2139	1	1245
937	3	1245
1843	5	2122
2080	1	1735
1973	1	1281
2140	1	905
2089	1	41
1810	3	1512
2054	1	2067
1185	1	2144
2085	1	1731
2085	2	2028
1204	1	2085
2141	1	1281
1281	2	1843
1543	5	1860
1998	3	2067
1512	3	1804
1804	3	1512
1543	2	1334
2145	2	4
1204	2	202
2028	1	1803
2147	1	905
2120	1	2148
2148	1	2120
1317	-10	2089
635	1	823
1204	5	2131
2149	1	2028
1185	1	2150
202	1	1170
202	1	2151
2030	3	1803
1615	1	2152
2140	1	1543
35	1	1832
1899	1	2087
2087	1	1899
2034	1	266
2124	1	57
2110	2	1396
4	1	1992
1992	1	4
2143	1	2155
2148	2	2156
1752	1	2154
1693	1	304
304	1	1693
2146	3	2145
1764	2	1832
1334	1	2158
546	2	13
2159	4	2135
2124	2	1317
2159	4	905
905	1	823
2161	1	1921
2155	1	1899
2067	1	2162
1715	1	2034
2155	1	1334
1473	1	2125
1701	2	274
274	4	1846
274	4	2040
171	1	2142
2142	1	171
171	1	2158
2158	1	171
1765	5	1810
215	2	2054
2054	2	215
2054	2	202
1245	2	2163
2163	2	1245
2124	1	1366
1810	2	1546
1185	4	2164
13	1	1585
546	1	251
1715	1	2166
251	1	2067
2067	1	2166
2166	1	2067
1201	5	2167
1899	2	1690
1844	1	2134
1543	2	2155
1948	1	2113
1585	1	1948
1948	1	1585
251	1	546
239	1	2097
35	1	2170
1899	1	493
2053	1	1948
905	-10	2096
1731	-1	2096
104	1	917
1843	2	1893
149	1	1363
1	-10	1771
1693	3	1714
1044	1	35
2148	1	2166
2095	3	1585
2166	-10	2148
1810	1	1815
2135	1	2141
2028	2	2135
2141	1	1555
2141	1	1615
2171	5	2157
2125	1	342
2134	1	1844
2141	1	545
2173	1	1725
363	2	1334
2165	1	2125
2028	1	2174
2174	1	2028
2173	1	2095
2095	1	2173
2118	1	2139
2139	1	1921
1217	5	2013
2175	1	905
1967	6	25
2175	1	2178
2103	3	1053
1817	1	1810
2146	3	2142
905	1	2141
2180	2	1201
1905	1	2085
2028	4	2034
2184	1	202
171	1	2045
2045	1	2186
2142	3	1
1838	1	361
2173	1	171
215	1	2125
1585	3	2125
2040	3	274
2167	5	1201
905	1	2167
1281	1	1973
1316	1	1951
1316	6	1334
274	3	2187
2187	3	274
255	1	2067
1053	1	2028
1846	2	2188
1846	1	2180
1846	2	2144
1846	5	1845
1846	2	1948
1846	4	2040
1846	5	1201
1204	2	13
729	1	1529
1529	1	729
35	1	2191
2158	1	2045
2045	1	2158
1754	1	13
2053	2	1352
2034	1	1334
2188	2	1846
1316	1	1053
1788	1	7
2090	1	2174
2127	2	545
1948	1	2194
2194	1	2187
1334	3	1939
1939	3	1334
2118	7	2128
2192	1	35
35	1	2192
2165	1	729
1764	2	1245
2187	1	1967
546	1	2155
2155	1	546
1317	1	2174
1317	1	2196
1947	1	1802
304	2	2125
1767	1	2125
202	1	2197
2176	1	1204
2197	1	202
2199	1	2141
2200	1	937
2142	2	521
1670	2	2201
1750	2	2201
2203	1	2125
1967	1	1899
546	1	2205
2174	1	2206
13	1	2207
1245	2	1764
1334	-2	1792
1244	-2	1792
2173	1	905
1802	1	2144
2208	2	2211
1639	-10	25
1899	1	1953
1396	3	1334
905	1	2212
1334	1	1615
1615	1	1334
2213	1	1744
304	1	1396
2028	10	2214
13	5	1921
1921	5	13
2210	3	1217
1921	1	2216
1921	1	2071
2118	5	1615
1967	3	905
2056	7	1499
2212	1	1565
2218	1	2028
2028	1	2221
1316	1	1890
2106	3	2131
2131	3	2106
2222	2	1843
2118	3	1844
1555	1	2224
2028	1	2217
2217	1	2028
2225	1	905
905	-10	2225
937	1	2219
2049	2	2217
2217	2	2049
13	2	635
2125	1	2045
1555	1	238
635	1	57
13	3	1677
2223	1	2085
2173	1	1334
2173	1	2195
2195	1	2173
1802	1	2227
1802	1	2228
215	4	2187
215	5	1846
2187	4	215
2141	1	171
120	3	13
1334	1	309
716	1	2141
1555	1	2174
120	3	716
1860	2	1334
2045	1	2173
2229	1	1281
2173	1	1
13	1	270
270	1	13
2229	2	2230
1396	2	304
7	5	215
1044	2	2028
2221	2	1810
2141	1	2233
2229	1	2234
2142	1	2141
1508	1	1334
1334	1	1508
304	10	25
1986	1	1315
1315	1	1986
1967	2	1
1810	-6	2115
1967	1	2040
1967	1	1478
2072	1	1905
2072	2	1331
2072	3	1098
2072	3	1566
1098	3	2072
1890	3	546
2187	2	2072
1860	1	1802
1201	2	2231
937	1	2141
1478	1	1508
905	2	1947
2219	1	1334
1315	1	1624
1217	1	2237
1967	2	1334
2178	1	215
1947	2	905
2142	1	1860
2045	3	2229
2173	3	1185
1802	1	2229
1528	1	2229
2229	1	1528
2241	1	2229
498	5	2118
2173	4	2219
1334	3	546
1565	1	120
2028	2	2238
2238	2	2028
13	1	2063
2063	1	13
1860	1	2124
2045	1	540
540	1	2045
2244	1	2243
1204	10	2125
202	2	2162
2141	1	2246
1334	3	1860
1620	10	722
1620	1	2045
2045	1	1620
2028	1	2045
2162	1	202
1555	1	2045
2045	1	1555
2246	1	2141
2028	1	1762
1670	1	2173
592	1	1953
592	1	2174
2174	1	592
1591	5	2243
1860	2	1890
937	1	1527
2141	1	1948
2028	1	2253
177	2	1948
2125	1	2195
2142	5	2254
2255	1	2142
1948	5	1690
1620	1	2256
1620	1	1585
2204	2	1850
13	2	1998
2244	1	2259
2256	1	1620
361	1	2229
2045	1	2260
2229	-3	2252
2034	2	1714
2252	-1	2229
1788	1	25
1396	1	2252
2087	1	2045
1334	1	2087
2095	1	2087
937	1	2199
1620	10	2200
1719	-10	1967
592	2	13
13	2	592
35	1	26
270	1	1396
2229	1	2263
1316	3	1810
1201	-2	2229
1675	2	2217
2217	3	1675
13	-2	2229
1386	-1	2261
2173	-2	2261
2261	-2	1386
1953	1	2214
2261	-2	2034
2034	1	938
2028	3	363
1788	1	1396
2257	1	2125
905	10	1386
937	1	1890
2173	1	2244
1499	1	2229
2229	-1	1499
425	9	1386
1499	1	2265
2173	2	1788
2173	1	1499
2173	2	1802
1802	2	2173
1316	7	1
1316	5	1386
1478	1	2054
2256	1	2127
1802	1	905
2127	1	2256
1802	1	353
1948	2	2047
2043	2	545
1620	6	1939
1363	-1	1986
1386	2	359
2204	3	2125
2125	1	2204
13	2	1788
304	2	2098
2266	1	2178
2268	1	2244
2173	1	2270
2270	1	2173
498	3	545
2028	4	2173
2135	3	2173
2271	1	1802
1967	3	13
13	3	1967
1396	2	270
1878	10	25
1317	6	425
2187	1	2034
506	1	1185
1185	1	506
506	1	1334
2173	2	1905
1905	2	2173
2028	1	2272
2173	2	2229
2125	1	2271
2016	1	1677
2028	1	2181
2214	1	2181
905	1	937
2277	1	2272
2231	1	135
1334	2	135
7	2	2046
1947	2	2178
777	5	1948
2173	2	2144
2144	2	2173
1860	3	1731
2281	2	545
729	1	2067
13	4	1860
342	4	1731
304	1	2135
2067	1	1634
1634	1	2067
2124	6	2142
905	1	2194
905	1	2283
905	1	2284
1967	1	2054
1933	3	2286
1731	1	1746
506	1	2287
1810	1	1802
2125	1	2187
2243	3	2198
1098	3	1690
2251	1	2289
2289	1	2251
1850	1	2290
2290	1	1850
1677	1	1939
1690	2	1899
1810	1	2292
2292	2	1810
304	1	823
7	1	2097
2293	1	2022
2268	-10	1543
1529	2	2067
2292	1	2295
1819	1	592
2090	3	1281
550	1	546
2194	1	2284
1890	3	2125
2174	2	2198
1997	1	2198
1939	2	2269
2269	2	2067
1281	1	2090
2194	3	545
2067	1	2298
2298	2	2067
2067	3	1890
2113	1	2299
2297	1	823
1860	5	1899
1201	5	2046
2028	1	2278
2251	1	592
592	1	2251
2251	1	361
1819	1	2125
6	1	2034
2173	1	2125
2125	1	2173
2194	1	2217
7	4	57
937	1	1997
1997	1	937
2301	1	304
2302	3	35
304	2	1810
1846	1	2268
1990	1	2113
2067	1	1557
1316	1	2198
1217	2	2141
1191	1	2113
395	2	2304
2304	2	395
1802	1	1677
1677	1	1802
2067	1	1629
1629	1	2067
2067	1	171
171	1	2067
2067	1	2221
2305	10	988
2221	1	2067
2227	1	2067
1400	2	2198
1899	1	2274
304	1	2274
2274	1	304
1948	1	2299
937	2	2030
2030	2	937
2299	1	436
2194	1	2307
2307	1	2194
436	1	2299
2173	1	2303
2282	1	2309
1899	1	2260
2260	1	1899
1731	1	2063
2303	10	25
2310	1	2049
2118	1	2312
988	8	2313
2073	1	235
1899	1	4
937	1	1316
2243	1	2269
2269	1	2243
1873	1	937
2046	1	2028
937	1	304
35	1	2314
2176	1	1565
1565	1	2176
1267	1	1802
1802	1	1267
1899	1	2067
2067	1	1899
533	1	2119
2312	1	2118
2131	1	2028
2309	3	2054
2317	1	1873
2317	1	2044
2044	1	2317
2072	1	1400
2316	3	2072
2076	10	1896
2275	1	2243
2243	1	2275
2319	1	2205
2118	1	2320
1217	5	2192
2189	1	2067
1899	1	2321
35	3	1201
1	2	2322
2022	2	2293
1899	1	2323
2323	1	1899
2219	1	2311
2067	1	2189
2214	1	522
2214	1	1201
2214	1	1366
2324	2	2194
729	2	2198
4	3	2198
1860	1	2231
2265	2	2125
2231	2	2125
2299	1	2326
1939	1	2327
171	3	1832
2046	4	1201
2067	1	1502
1502	1	2067
2244	1	1585
2219	1	2028
1838	2	1810
2034	5	2028
2028	2	2204
304	1	2330
2330	1	304
2083	1	304
1565	1	359
2257	1	1585
2318	1	2331
2326	1	2198
2173	-10	25
2167	5	2311
1001	5	1764
2318	1	1620
2090	2	215
2334	1	35
2214	2	2219
304	1	2255
2255	1	304
2219	2	2214
2311	1	2219
522	1	2214
937	2	2311
729	1	1860
1860	1	729
592	3	937
937	3	592
1217	5	2335
395	1	729
2231	1	540
905	-10	770
2304	2	446
729	1	1502
1967	1	2067
1396	4	1499
908	1	2046
1201	-2	1543
2205	2	2199
2266	2	304
729	1	2296
2189	1	2337
1	2	729
2297	3	1922
1557	1	2067
2306	1	2125
2125	1	1946
937	2	353
1396	1	1890
1890	1	1396
2090	1	2339
2339	1	2090
2297	1	2198
2305	1	2224
2230	1	2229
2090	1	304
1185	1	1948
1899	8	1204
1899	6	7
7	3	1899
546	1	2296
1	1	2341
2341	1	1
1	2	1585
4	10	1
546	1	2125
1819	1	2318
2342	1	1790
2192	1	1629
2131	1	1850
1566	1	2028
270	1	1204
1204	1	270
2345	2	1899
1557	1	492
2344	2	2296
274	1	2125
1810	1	2124
2348	1	2296
2348	1	2028
2080	1	2192
2311	10	1201
2335	7	1217
1316	8	1366
2192	4	25
2325	1	1585
2303	2	2296
2188	2	1690
1201	5	35
2255	1	2125
2224	1	1555
1675	1	1832
2352	1	2118
1557	1	546
2306	1	546
546	1	2306
546	1	2349
2349	1	546
546	1	2224
2125	1	841
841	1	2125
2224	1	2262
546	3	1565
1565	3	546
1675	1	1912
1912	1	1675
1994	1	353
2192	5	2013
2020	1	2255
2277	1	2275
171	2	1
2135	2	2349
1366	10	1
732	1	2346
2118	1	2353
2353	1	2118
2349	1	2135
2013	5	2192
1670	2	2356
353	2	1565
1317	1	2341
2341	1	1317
2303	-1	2276
2028	-1	2276
2173	-1	2276
2357	1	1953
1953	1	1966
1204	2	2349
1499	1	2311
1690	2	2188
2360	1	539
13	1	2224
2363	2	2198
2299	1	2346
1899	1	2306
2306	1	1899
732	8	2176
1615	1	2366
2268	2	2113
2067	1	1281
2304	1	905
228	1	2368
2368	1	228
2208	1	2230
2328	1	2359
2359	1	2328
2359	1	57
2328	1	57
304	2	2369
1185	2	2230
1921	1	2310
7	-5	1487
2045	1	192
905	1	2304
2344	1	2255
2344	1	2028
2297	3	104
2173	2	2373
2373	2	2173
13	3	1991
1991	3	13
2034	1	1584
2067	2	1921
1921	2	2067
2373	2	2194
2067	10	1731
2289	1	2173
2266	2	2303
2018	1	2375
2067	-10	2260
13	1	1527
1860	4	1850
1899	1	2173
2028	1	1612
2377	10	2305
2377	10	2313
2113	1	2243
2359	2	1860
2028	3	2242
2242	3	2028
2124	3	2125
1529	1	1899
57	3	228
1201	3	1529
35	1	2110
2110	2	35
2028	2	1946
1317	5	1316
1860	2	2359
353	1	2067
1584	2	2034
1850	2	2318
304	1	1584
304	2	729
729	2	304
2067	-10	2367
2208	1	2365
1802	1	2380
2380	1	1802
2208	1	2381
2125	1	2205
2205	1	2125
2318	1	2382
2382	1	2318
1386	5	1690
1620	4	2249
1316	5	1317
1846	1	2385
1846	3	2386
1846	4	1878
2387	6	1846
1899	1	1517
1517	3	1899
2208	1	2328
2201	1	1334
2390	1	2293
2390	2	35
2063	1	2306
1922	3	2297
1920	1	2028
2392	3	2328
1890	2	2296
35	1	2393
2393	1	35
2125	-10	2265
2208	2	2164
2173	2	2394
1565	2	2214
2214	2	1565
2293	1	1922
2389	1	2299
1754	1	2198
2391	1	1922
1912	1	2389
2121	1	2127
2395	1	1810
1832	1	2344
363	3	304
1921	2	1810
1843	-5	760
2362	3	1912
592	2	1819
592	1	2266
171	2	2198
2125	1	2397
2266	1	1675
2349	1	2204
2054	2	1478
1810	1	1953
35	1	2315
2315	1	35
2315	1	2398
2399	1	2364
700	2	2198
2400	1	353
2399	1	2194
2401	1	2208
2125	1	2350
1948	1	2399
1656	2	304
635	1	1656
1529	4	1386
13	2	342
35	1	2390
2406	1	2397
1675	1	2407
2407	1	1675
2408	4	2252
937	1	533
533	1	937
270	2	2411
1584	2	1832
2292	1	2266
2405	1	2397
2187	1	905
1912	5	35
2249	1	2414
2293	2	2198
2249	1	304
491	1	304
1764	3	1363
2417	1	304
1352	3	1317
2344	3	1899
1899	2	2344
353	1	2198
2408	1	35
2252	1	1069
2389	1	2411
57	1	2411
2411	1	2389
2411	2	13
1810	1	2198
2291	7	2198
204	1	2303
905	1	2392
2392	1	905
2296	1	2393
2296	1	2365
2296	1	2303
2296	1	2348
2296	1	2344
1899	1	2262
2419	1	13
540	1	2198
2194	2	2373
2419	1	2420
2419	1	2289
2214	1	1731
2421	1	2344
2422	1	2125
2243	1	1899
1316	5	1566
96	3	1899
1731	1	1656
2266	1	1555
2243	1	2424
1555	1	2397
2397	1	1555
2424	1	2243
2233	1	304
2292	1	2425
1281	1	2017
1746	1	2198
2119	5	1905
1757	2	2198
1437	4	2416
304	2	1802
1612	1	304
2411	1	2426
1757	1	2296
2118	8	2230
2427	8	2118
1478	3	2427
35	1	2428
2429	4	2427
2427	3	2429
2427	3	1478
2424	1	2397
2403	1	1843
1810	1	2424
2427	1	2430
2344	10	25
1543	-10	2198
1543	-10	2266
1744	1	2400
2354	5	491
35	1	2432
35	1	2433
171	1	2125
2125	1	171
2400	1	1744
1565	5	1693
2318	1	2262
2262	1	2318
492	1	1
2434	1	2028
2389	1	2173
2173	1	2389
1802	1	2214
2434	1	1899
1899	1	2434
2435	1	2344
2214	1	1802
2344	2	2404
492	1	550
550	1	492
1	1	492
1802	1	2344
2344	1	1802
2131	1	2198
2318	1	2437
2437	1	2318
2420	1	2198
1948	1	1746
492	5	1437
2125	8	2438
2028	1	2410
2410	-2	2439
7	1	2404
2404	1	7
1810	1	1946
2132	1	1810
353	2	2296
729	2	937
937	2	729
2443	1	635
635	1	2444
546	1	635
635	1	546
2445	1	415
415	1	2445
729	1	550
202	3	304
2080	1	2313
2344	1	1565
1383	10	1566
2176	2	2409
550	1	2102
35	1	2446
1437	5	492
546	2	2198
2132	2	2447
550	1	2198
2437	1	2125
2125	1	2441
2441	1	2125
13	4	2176
2434	1	1885
1217	3	1286
492	1	1754
1754	1	492
2067	1	2449
2451	10	1396
2452	1	57
2311	1	1222
2067	1	2453
2217	1	2455
2028	6	1860
1053	2	2455
3598	1	2458
2458	1	3598
2306	2	304
2404	1	2461
2028	-1	2090
135	-5	2090
2028	2	2462
2462	4	2028
2448	1	2428
2385	1	2455
2454	3	1386
1557	1	2404
2463	1	2404
1565	1	1829
2464	1	2296
2464	1	35
1	1	2455
2296	1	2433
1529	1	492
1905	1	1675
2063	1	1689
492	1	1611
1201	1	1885
1555	3	1731
1529	1	425
1555	1	2404
6	1	2455
1885	1	2028
2466	2	2028
1810	1	2468
2296	1	2469
2469	1	2296
1819	2	1860
1052	5	1366
2430	1	1670
1670	1	2430
2437	1	2198
1585	2	2198
1217	5	2470
2410	1	2471
35	3	492
2034	1	184
2266	1	2473
1555	3	1565
1555	1	1779
1779	1	1555
1544	5	2472
395	1	2318
1555	1	2198
2397	2	2477
1396	2	2478
2478	2	1396
1899	2	2442
2442	2	1899
2476	1	988
1366	1	1052
2119	1	1810
492	1	1529
2266	1	2350
2350	1	2266
2404	1	492
1499	2	1846
2034	1	304
1885	-5	2434
2296	1	2198
2173	2	2456
35	1	2453
35	1	2482
35	1	2463
2485	2	1905
2304	1	2194
1725	1	2486
2486	1	1725
2296	1	2067
2266	1	2487
2487	1	2266
1810	1	2337
209	1	2306
2337	1	1810
1557	1	2123
2483	1	1615
905	2	2447
2122	3	2118
2333	2	2332
2173	2	2176
1334	1	2485
1843	1	2043
2043	1	1843
1565	2	425
425	2	1565
2304	-1	2480
1555	1	2489
1334	1	2266
1693	1	2127
2491	1	2176
2028	1	2492
2493	2	395
1810	3	2273
35	1	2495
1543	3	2176
184	2	1764
1352	4	1693
304	1	2118
256	1	2494
2028	5	2454
2454	5	2028
2494	1	256
35	1	2221
2221	1	35
1502	1	492
204	-10	2498
2497	1	1386
4	1	189
2500	1	1453
189	1	4
209	1	2501
184	1	2034
209	2	2397
962	1	2028
2028	1	962
1584	1	2205
2205	1	1584
3598	1	2494
2502	1	2494
2311	1	2397
2397	1	2311
2307	-10	2434
2503	1	2486
7	3	425
1890	2	13
13	2	1890
184	5	1725
270	1	905
550	2	2266
270	1	550
1693	-1	1543
2311	3	2198
1675	3	2198
2266	1	2504
2449	1	2178
2178	1	2449
1528	-1	1383
2505	1	2449
2028	1	1528
492	1	2198
4	4	492
2328	-7	2208
1899	5	1860
2495	5	35
2507	10	1185
1675	1	563
1725	5	1383
1810	1	2508
1832	1	2030
2501	2	2371
2371	1	2501
2399	2	2198
705	1	2449
2399	1	705
705	1	2399
2320	2	2118
2440	2	1810
1731	1	2397
2397	1	1731
304	3	2306
2318	1	2030
2510	1	1566
2510	2	1846
2510	1	2113
304	1	2030
2485	3	2511
2509	1	35
2067	-2	2090
1899	1	2512
937	1	1502
1	1	2034
1899	1	2293
2505	2	2516
2516	3	2505
1386	2	1615
1615	3	1386
1899	1	2518
2028	1	2519
2306	3	2214
353	1	2494
2494	1	353
2118	3	2520
353	1	1810
2516	-10	1810
2344	-1	2517
2518	1	1899
2516	5	2522
1363	-10	2505
1363	-10	2516
2510	1	2523
1693	1	171
171	1	1693
2399	1	550
550	1	2399
1810	1	550
550	1	1810
1584	3	1693
2524	1	2399
2524	1	2125
1566	1	2258
2333	3	2328
2405	1	2325
1810	1	2325
2258	1	1566
635	1	1905
2486	1	700
700	1	2486
35	1	2521
35	1	2528
2258	1	2113
1922	1	2028
2284	1	2259
304	4	1764
823	8	2070
2070	8	823
1810	3	1954
1954	3	1810
2529	1	1576
