2942,1,3746
2194,1,2600
95,3,70
1094,1,577
60,2,159
1363,1,1899
493,1,1092
3445,3,4407
3707,1,5508
3988,1,3500
198,1,249
272,1,64
546,1,1557
3105,1,2198
2125,1,4683
3129,1,4785
1162,2,1317
1018,1,1656
3129,1,29
2090,1,1499
2597,-1,2067
5023,1,2140
3445,5,2755
2174,2,2198
5105,1,3824
4688,-10,905
3935,1,3522
4515,4,1386
13,2,4649
497,2,2188
3013,2,5635
3924,5,2642
1819,1,4919
5356,3,988
827,3,898
3477,1,3445
144,1,896
540,2,304
110,1,540
3113,6,2642
2296,1,2625
2859,10,2953
5849,1,5831
2262,8,3734
592,1,2158
1810,2,1832
4167,1,3735
5943,1,2835
5649,2,5658
5450,3,2252
2635,2,3714
3465,4,2006
1094,1,2397
4678,2,4683
5199,1,245
2194,1,5259
1565,1,2176
540,1,1383
4315,1,1
592,1,1348
2958,1,2625
4635,2,5217
4499,10,4400
3757,6,5505
2661,2,3374
2388,1,5602
3129,1,1334
1271,-5,3314
2981,1,2929
5066,1,2885
2102,1,687
3919,-5,5731
35,1,1964
3169,10,35
905,3,1566
4291,1,2397
3725,2,1543
2398,1,2397
492,1,2612
5187,1,546
23,1,17
2028,1,2124
2934,1,1657
4736,2,4284
5813,1,2766
2144,3,1185
4088,1,905
3988,2,5352
3427,9,2942
171,3,1832
4283,1,4287
3583,1,51
4794,2,2600
198,1,2625
1092,1,1127
4291,2,1715
1362,2,361
3146,-10,4434
4291,8,4172
857,1,856
93,4,4315
3703,1,33
2822,2,1953
982,1,1062
3649,1,3229
3429,1,2241
546,2,770
2194,1,359
1528,2,1735
3640,-1,2524
4485,2,3099
770,2,4747
2213,-10,35
2929,5,1964
7,1,1201
1018,3,5363
5227,1,546
2296,1,3640
13,1,2775
35,1,5019
2877,1,2306
2333,3,256
1134,1,1133
2020,6,35
2,8,1363
2125,-10,5171
4365,1,535
1840,1,1
1529,1,296
4925,-10,5553
3129,1,2733
3598,1,5629
1052,1,1334
1743,8,3157
853,1,4353
3696,1,25
396,1,270
4681,-10,1810
222,1,295
3219,-4,4088
256,-1,1272
579,-1,1810
2303,3,2266
4493,3,4172
4694,1,4925
1656,3,5457
1819,1,5348
2194,-1,4385
2063,1,41
2642,1,2529
1317,1,1584
7,1,1665
1802,3,1629
2186,-1,570
3837,2,3543
4559,-2,5336
62,10,2198
1352,1,307
4983,1,1584
186,1,380
5294,5,4882
2231,10,2017
2516,1,1683
5506,3,4511
1162,1,1799
3316,2,558
436,2,1368
104,1,2173
3193,1,3259
3935,1,4468
239,-1,1942
547,5,2123
5525,3,3707
801,2,1201
780,1,1810
2835,-10,2404
2363,2,2198
1916,3,13
186,1,64
735,1,1607
3506,2,2642
1677,2,4434
273,3,908
3787,-10,4688
2725,1,1633
3735,1,2262
1469,3,1018
4304,1,4840
4522,10,2219
1512,1,2897
5947,1,26
4779,2,4172
446,1,4172
3598,1,4197
2877,1,5950
1964,8,1334
2943,1,1899
441,1,2030
3925,2,2371
1257,5,1282
1565,2,729
3578,1,4554
4154,1,1412
4675,3,2297
13,1,882
2028,1,314
2394,1,1920
1565,-10,4686
3453,1,3878
3746,1,3858
2811,-10,2891
703,1,608
2067,4,1832
4236,1,2164
4519,3,3020
753,1,3218
2187,1,2942
1810,-10,2574
2089,1,2067
1690,3,2069
1044,10,7
3718,1,5064
1810,1,2333
1664,1,1566
2028,2,2103
962,10,667
2642,1,4430
322,1,1386
3981,1,2635
4365,1,2388
2944,2,2296
1639,-1,4650
1061,2,1146
74,1,6002
3897,2,896
1396,1,1747
1885,1,1873
616,1,3828
5762,1,5815
2781,5,1953
2585,3,2538
905,3,2045
5732,10,5729
2174,-10,2498
4172,1,540
1986,2,1840
3503,2,2642
1832,3,2625
1317,2,1937
3140,1,2897
5045,1,4002
3504,-2,3797
3352,1,3383
2194,4,2054
2519,2,2028
1269,1,4595
4075,3,3018
2110,-10,2992
2404,1,21
659,2,635
1245,10,1
4184,1,1386
353,2,937
3916,-10,4404
4097,1,3641
2958,1,781
2176,1,104
1217,5,2388
5636,1,1383
2780,1,35
4,1,189
5211,2,1317
537,1,135
2311,2,415
823,1,470
2642,5,3878
5227,3,1629
5055,1,2510
1379,-1,5346
2125,2,3006
383,1,4402
1471,2,25
2252,1,2067
3626,1,3571
5604,1,1856
2942,3,274
3453,1,1334
251,5,202
823,1,3260
1162,1,999
2388,1,700
1348,3,7
755,2,989
4229,1,2933
1764,3,2333
2028,1,1953
2600,2,3013
1269,1,1270
4075,1,1620
5510,1,5157
4875,3,4883
2485,1,3294
1207,1,1226
4672,1,1810
39,1,1921
1953,2,4707
3976,2,4419
1097,1,4565
3794,-10,4667
4603,-1,361
546,1,3396
3916,1,3389
1899,5,1860
2538,1,36
2778,2,2028
35,1,3787
5612,2,5799
1810,1,4511
1499,1,905
578,2,885
2977,1,4875
2962,1,2658
4499,2,2045
1701,1,1731
3578,3,2625
5482,1,5613
2565,1,545
436,1,2299
1565,-1,2017
4582,1,4732
4833,1,905
5227,1,1953
2035,1,1810
5801,2,2296
937,1,1981
4238,1,2777
3828,1,5076
2958,2,2125
1731,1,2378
1329,2,2879
3453,1,2028
200,1,13
1350,1,1312
309,-10,1145
578,1,443
3452,10,2318
2012,1,1400
4197,1,4708
2173,4,507
757,1,1840
257,1,353
1018,-1,4181
4532,-10,5874
192,2,35
4384,1,13
3451,3,2067
546,1,1054
2918,2,62
1566,1,4945
5029,5,1802
5593,1,115
2942,1,3237
28,1,374
184,10,720
1943,1,4049
666,2,295
4304,4,1281
2067,1,280
2570,2,2566
3545,1,3856
545,1,900
80,1,4136
4642,-10,1
2028,1,189
743,2,144
2131,3,2106
2635,1,242
4090,4,1921
202,3,1773
35,2,2413
1810,1,1281
4381,1,2063
898,2,166
1012,10,554
2296,-10,4531
3781,1,4833
4682,1,4707
1584,1,2399
3804,2,33
2135,1,3897
3277,1,2693
2582,1,861
1217,1,1112
2688,-4,2795
4114,2,1386
4385,-10,4016
1584,1,1317
2125,1,1953
1316,2,1162
540,2,4875
945,5,7
1334,1,4284
635,1,1555
3899,2,729
35,1,2313
1810,1,2198
3182,3,4093
4862,1,4839
1566,2,1774
399,1,539
4880,2,5472
4197,1,4118
1386,1,465
2067,1,1073
1754,1,1245
2948,1,1693
4559,1,1185
60,4,312
1679,1,1670
2934,1,2963
5413,10,181
3735,1,3775
2754,1,4363
142,5,5979
878,1,562
3129,1,4197
1334,1,3453
5801,1,5825
620,2,7
2647,1,3878
1092,2,923
1744,-10,2796
1,1,4400
1555,1,769
35,1,4756
1670,2,1629
937,1,2219
3828,1,233
3916,2,4273
178,1,3804
399,1,3820
4837,2,35
3649,2,3904
3781,3,4291
1771,5,1744
4172,1,209
2780,2,523
1386,1,1522
2505,1,1916
256,2,1352
3725,3,4646
2658,5,1803
2012,3,3904
3389,9,2642
5124,1,361
1165,1,3897
3988,-5,5463
4172,5,1885
521,2,2142
2877,1,159
4267,4,4266
5761,1,5068
3309,3,3219
3316,5,491
3653,1,1442
1129,1,1860
2942,1,621
1771,1,2079
4024,1,2644
120,5,7
1639,1,1527
1352,1,1312
2822,1,2859
7,5,113
4779,1,4611
3578,1,1512
2725,1,779
2012,1,1334
4205,1,2388
732,-10,3314
4893,1,3168
5269,1,1383
1064,1,214
1397,1,1267
2042,2,3097
3988,2,4205
1386,1,1267
3988,1,2892
178,1,144
5069,1,5068
531,1,3353
1018,1,1819
4559,1,2045
634,1,763
5139,1,4441
791,1,908
1810,3,1317
683,1,4304
1922,3,2485
5605,2,667
3777,2,3408
4118,1,4592
2378,1,3013
714,2,522
626,2,33
1473,1,5827
5602,-10,1566
2388,1,3374
1565,3,35
661,-10,3948
4172,10,2093
2351,-10,2672
5434,2,5251
266,1,1128
3367,1,1363
905,1,2803
285,1,62
2014,1,1487
2546,1,3180
2100,1,1921
3820,1,4264
2642,3,1967
4884,1,4787
35,1,1644
4291,2,4694
3904,1,3598
3722,2,3103
757,-10,185
2211,3,2208
1053,1,777
215,1,290
3165,1,2647
7,1,144
2303,2,5449
4937,2,4559
3689,1,280
1334,1,4635
4511,1,4553
4532,6,1154
3161,1,2835
607,4,235
41,1,1771
4860,1,5440
546,1,530
2943,6,2125
546,1,2174
2642,1,3681
3804,3,2202
122,1,254
3789,-10,4744
96,1,1198
371,1,5676
3828,1,4092
3734,1,3735
4164,1,4105
2568,1,1317
5852,1,935
1009,2,1048
3722,2,1953
1612,1,4267
1362,1,35
135,1,1100
1731,1,1366
3389,2,4686
2877,-1,654
2520,3,2118
96,-10,3345
5215,1,5216
2013,1,3129
2045,3,1953
4659,1,1025
620,1,3988
2047,4,1690
2642,1,2809
535,1,2748
3539,1,3641
2408,1,4167
1802,1,491
2943,2,35
1040,2,1565
33,6,1953
7,1,185
3527,2,1363
3719,7,3649
2045,4,4661
2582,3,2978
35,1,5981
3795,1,4666
1231,1,561
3578,1,733
2110,2,2835
149,1,1121
2388,-4,5905
1802,1,2380
1451,1,1990
2378,1,1731
1334,1,2176
2940,1,495
3449,1,865
2125,-1,5243
3347,1,3346
57,7,1363
2241,5,4136
3283,1,856
786,2,1386
39,1,3897
3793,1,3389
810,1,742
215,5,1846
1955,2,1771
2378,2,3082
4686,-10,2322
279,8,60
5506,1,1281
41,1,1761
623,3,1327
374,2,1267
4755,5,408
219,-10,1555
1338,1,687
2848,1,3319
3991,3,3846
29,1,35
2567,9,2568
3988,1,1386
4172,1,35
729,4,2397
540,1,57
4878,-10,1912
5852,1,4952
3451,2,2934
2658,3,3375
1162,1,4890
5649,-10,3988
908,1,804
2076,-10,2017
4315,1,4596
2054,-4,3451
1690,3,3982
2647,10,1953
4287,1,4197
3853,1,3598
5458,2,5943
1810,1,905
2125,-10,5527
1,1,384
3756,1,401
4521,-10,2292
1764,2,5612
1174,2,64
1620,2,1543
832,3,898
2017,-1,3337
5605,4,4490
3129,1,3135
4694,-10,1840
198,1,790
1899,1,3769
1227,2,3735
4291,1,1394
161,3,7
1334,-10,3293
4004,1,3820
7,2,4163
4779,1,4810
2963,1,2642
3465,-10,1386
60,7,1
4300,2,35
3211,1,1991
115,1,2181
770,1,3018
35,2,3992
5458,10,3982
2351,-10,3560
3776,10,3018
2028,3,2944
1832,1,3479
2028,1,1053
2221,1,769
2119,-10,608
2896,1,3722
2045,2,35
537,1,1317
2520,1,3994
2711,1,499
3129,3,1
451,10,51
518,1,64
5428,1,5432
2125,2,4611
1,4,29
2118,7,2128
4172,-10,3722
3547,1,1541
390,3,5272
4291,1,4907
361,-10,2028
35,1,2909
937,1,1921
383,1,423
2125,2,5775
634,2,1499
3703,1,2755
5795,3,5242
1528,1,1529
4134,5,3735
940,1,4499
905,3,838
5397,1,3714
2780,1,2987
2642,9,3764
923,1,35
1771,1,1790
3445,1,13
1656,2,1435
908,1,1073
4284,1,1334
228,1,7
3988,1,3988
2080,1,1690
3988,1,5711
1746,2,1686
1585,1,905
2625,1,5472
1684,1,1685
3844,1,2897
81,-1,132
2942,1,3777
4779,1,1810
3427,2,4511
807,1,1810
2642,1,2642
1128,1,1244
3699,1,242
1886,1,4291
958,1,1065
2,-10,1771
1473,1,7
57,-10,146
4197,1,3598
4366,1,3429
2388,1,5212
3020,1,2600
1316,1,1053
308,3,21
714,2,33
4732,1,5822
2305,1,850
2030,1,3707
2378,1,374
262,2,2777
1837,1,1860
4205,1,2
1557,1,546
1731,3,35
1133,3,768
104,1,892
7,2,405
402,2,2642
2437,5,3255
2,5,25
2141,1,35
4044,5,3598
710,5,2822
452,1,1100
2155,1,1899
2601,5,1543
149,2,592
5200,-10,256
2266,-10,2778
4197,1,592
2661,4,3734
1810,-10,4844
2110,1,5227
4608,1,3744
3656,1,760
4681,1,4683
4047,1,13
4172,5,4360
3551,1,2125
2342,10,2370
4315,1,2934
1693,1,2131
2585,1,1245
2642,2,1832
2125,2,1375
249,1,4204
481,4,2835
1621,2,5203
4679,1,4682
1860,1,167
3916,5,729
3000,4,4611
4654,-10,481
4678,1,4552
3793,2,1860
4197,2,2388
3242,5,2404
144,5,923
1967,3,1693
35,1,2230
2448,1,35
241,1,231
4884,1,4635
1675,1,1899
135,1,143
4450,1,3699
96,1,266
546,2,353
546,1,4579
5025,10,25
2818,3,5216
3527,1,13
882,1,1870
2262,-10,2677
546,2,3429
3000,2,3366
39,1,109
1629,1,1744
4594,1,4291
3527,1,627
2521,1,35
2205,1,7
2831,2,2028
2686,-1,3451
2725,2,2532
3208,1,3724
2172,2,35
188,1,7
4108,2,2313
3653,1,5527
13,3,832
3079,2,1953
799,5,953
4875,3,5286
146,1,7
5655,1,1207
520,1,549
3129,1,4281
1,1,2397
2635,5,1953
5943,2,4515
2296,1,4814
2934,1,4853
144,3,401
3795,1,2187
3129,-10,4419
1846,2,3649
3793,10,4791
35,2,1819
3519,1,3422
4197,1,1779
4370,5,4291
632,1,535
3487,1,4875
2642,8,3630
2062,3,146
145,1,1
3254,1,2710
493,3,1743
35,1,1884
2635,1,1396
4360,1,256
3500,-10,1510
1317,2,1512
5068,1,5070
5457,3,4402
5635,2,1473
2125,-2,5233
1544,3,308
1547,2,2296
3735,2,1018
2118,-1,2858
238,1,1555
1317,3,35
3044,1,1810
634,1,202
1185,2,3708
4694,3,905
1519,2,1375
2125,5,1843
5614,8,256
2110,1,4172
3451,1,5813
729,1,207
546,1,1352
2767,1,4649
2658,1,1940
5227,1,1053
4291,1,1886
1018,1,2405
35,5,3912
2725,3,2642
4382,1,4180
171,1,3095
3578,1,4606
3682,1,2028
1281,1,2017
239,1,3451
2897,1,2437
1921,1,4197
3735,1,4059
443,2,5021
3990,1,3598
7,3,351
2221,1,13
3904,1,5231
1850,2,5523
4814,1,4
2731,2,1615
4205,1,1566
1345,-3,2546
249,1,393
3988,-10,3451
3342,10,2658
3013,2,1289
1512,3,3640
35,1,3407
1978,1,4525
1363,1,2754
3527,1,4241
5623,5,5762
468,1,470
3999,1,1185
4654,1,2333
72,2,132
1566,1,592
3527,-10,4812
2388,9,2897
1,-10,1731
3897,1,3107
2219,1,2028
257,5,274
2144,3,1846
1,1,1143
3708,4,1185
481,1,2642
5614,3,2173
4002,2,2377
3204,5,4
1,1,3919
2125,1,3309
2642,1,2994
4122,1,4172
1457,1,3828
2012,1,1948
2397,1,353
2784,1,2755
2642,1,3092
1840,1,1591
4304,-8,5472
1386,-10,2701
2777,1,2409
2404,2,2600
1566,1,1490
2269,3,3453
3649,1,832
29,1,219
4570,2,1018
2194,7,1385
1052,1,1018
3099,-10,1744
2028,1,1010
4336,1,5316
2110,2,2378
5996,3,5949
540,3,1317
937,5,1046
3138,1,2642
4267,1,3270
1953,1,2767
1528,1,2318
3759,1,3649
1967,1,1185
1689,10,1
361,-10,5576
5141,1,3649
832,5,1005
2397,1,3897
4172,4,3837
3668,1,3451
2404,1,2942
5408,1,905
2399,1,1779
7,-10,5045
4172,1,353
35,5,5069
982,6,2311
4285,1,4522
499,1,2028
2877,1,5027
4499,1,3897
4291,1,4921
1653,1,1615
2045,2,1919
4635,2,35
115,3,35
3835,1,4874
4333,1,4197
2642,1,4291
3649,1,57
4047,10,3735
2048,3,882
7,1,423
5955,1,5942
2630,1,1499
5408,1,4411
4537,1,3699
3278,1,923
4114,-10,5476
4291,4,1
3233,1,3197
198,9,1714
2067,2,2861
2780,1,2028
2089,-10,152
1628,1,1487
3897,2,1555
3801,-10,4718
4787,-1,1771
2013,-1,446
2691,-10,2628
1953,3,3043
3367,1,1594
2067,2,1921
274,3,2187
1714,1,1566
3781,1,3837
1802,1,1334
2858,1,4771
1566,1,1744
3735,1,2642
2125,2,3683
399,1,2067
2028,-10,3333
1202,1,835
3791,1,2303
3547,1,4843
2072,1,2642
2141,1,1991
3988,5,4788
135,1,4893
1334,-10,3373
2229,2,5472
1052,3,4407
908,1,846
1348,3,905
1735,1,2001
2063,1,3699
3875,-10,1478
4205,-10,5650
4044,1,1334
1317,2,5569
285,2,7
3828,2,4166
2174,4,1615
13,3,5210
3500,-1,2698
41,5,522
905,5,492
280,1,1217
1731,1,3630
35,1,1713
4632,1,5449
280,1,449
2934,1,3490
577,1,651
1334,1,3463
2266,1,2625
2642,3,35
57,1,2186
492,1,2110
566,-10,1334
4190,1,4667
280,1,5308
908,1,3719
4172,1,2531
1243,2,1239
1714,1,1366
215,1,3455
3916,1,3820
243,3,3396
673,2,2142
3451,1,3745
3578,1,3604
1731,2,1502
2354,1,1327
4249,2,1403
2388,2,1565
2204,3,2125
1316,10,2113
3880,4,4523
832,1,3
7,2,484
2942,1,4401
3231,1,2642
249,1,1487
2658,1,1334
35,2,1334
3283,1,3229
4025,-1,2048
5489,10,5476
522,2,757
436,3,3107
839,1,293
2835,1,1334
5070,3,1922
4649,2,2398
3381,1,491
4996,1,4857
230,1,1396
3129,1,4070
600,1,159
4266,1,2647
3326,1,2768
2127,1,5202
535,6,753
395,-10,4688
4592,1,905
2861,1,1899
546,1,3988
5008,1,546
1185,-10,309
1810,1,732
2135,1,522
978,2,1063
2680,1,4172
937,1,304
3129,1,111
1620,1,3229
1620,2,5283
4089,2,1499
1585,3,64
304,3,1704
3756,-10,3789
3573,1,2642
35,4,2819
309,2,446
3018,3,2852
2285,6,3233
361,2,7
10,7,3
2040,1,1552
1693,-1,35
4553,1,4511
202,1,176
5071,1,5070
667,2,1593
1013,10,908
35,1,4515
1538,1,1353
2642,5,39
1,1,1555
33,1,2942
1386,2,35
36,3,1844
4205,1,1
3722,3,5677
4694,3,3000
546,-9,3744
2296,-5,4907
35,1,2927
5612,1,233
2363,1,5726
681,2,2194
35,1,2045
4267,1,3598
3392,1,2348
77,1,3916
2012,1,2455
2728,1,4694
484,1,144
882,2,884
5363,-10,5477
3649,1,4925
5227,1,2252
1317,1,635
3878,1,3500
3880,1,3235
2642,1,4442
3345,2,856
2755,2,3703
57,8,7
3366,5,2198
4642,1,4605
4365,7,4694
2370,5,2173
2942,1,640
5348,-10,109
3735,1,2647
2125,1,3988
4187,5,3219
2146,1,2310
2001,-5,1018
1281,1,1018
640,4,2296
1843,2,2403
3988,2,2942
664,1,1565
1201,1,923
4635,5,3987
5175,1,2194
2710,1,690
5013,1,2543
2570,10,1810
3545,6,1690
159,1,601
3641,1,2823
2067,1,2166
5947,2,2045
3629,2,4860
4142,2,2642
1098,5,3397
4197,2,1885
1156,1,202
5013,1,5119
4334,1,523
1612,1,3005
1611,2,1217
266,3,705
3781,1,3500
1997,1,1675
5591,8,2302
4525,1,3986
539,1,1867
2600,1,2485
1417,1,1053
1334,2,3776
1873,1,171
2028,1,3655
5590,1,3452
3225,-10,1735
1689,2,1771
1973,1,35
2942,3,4879
2274,1,3196
33,1,51
4559,-5,5505
1566,2,1639
1352,4,1383
1267,-10,1393
5193,2,1386
2317,1,1873
13,1,3120
64,1,488
3072,1,206
5605,3,787
1317,2,1810
2262,1,2224
4787,1,5055
3830,1,3744
2732,1,1885
41,1,523
3207,3,2642
4361,2,4038
5227,3,3201
5279,1,4172
3790,-10,4744
4456,1,4281
57,6,592
1,3,1885
1316,2,2378
4172,2,3
664,2,256
4787,2,4315
5029,10,5032
1018,2,2763
2388,1,3129
35,1,2509
3161,1,2266
257,5,254
570,1,2705
2194,1,361
3904,1,5953
3988,1,546
1657,7,3714
186,1,775
1555,1,3808
4841,1,25
1386,1,1289
3445,1,3897
4921,2,3465
166,1,2
3345,5,448
1386,1,1731
89,1,41
1872,2,1840
1402,4,1953
680,1,144
3208,1,3500
832,1,2368
5827,3,4172
4654,10,2063
4172,1,1605
2124,1,2067
1317,1,937
2600,1,2835
4965,1,4968
5316,1,5667
3018,1,3884
1477,1,2262
1566,1,2647
3787,-10,4684
1352,5,2498
4107,3,198
3219,3,3161
3976,3,4217
4075,5,1953
2110,-8,492
3302,1,2600
1490,1,3616
5612,1,4197
4648,2,4107
1396,1,1763
714,-10,697
1423,2,468
1788,4,2642
1,1,3572
342,2,495
2977,1,4291
3649,1,1018
1487,6,905
261,1,13
2062,3,35
2125,-1,4909
905,-10,2292
2122,1,1843
4499,3,1978
4515,5,2674
1317,2,1612
353,2,2303
1044,3,2012
3875,1,1018
2586,-1,3456
5094,1,1352
4460,2,4308
1492,1,2840
1967,1,1964
3919,-5,5712
361,7,4871
705,2,113
1044,2,1990
7,1,2496
4,3,1656
5655,1,5525
3129,1,1352
1352,-10,870
1967,3,1352
5065,1,4554
1462,1,775
4559,1,3578
1860,-10,75
384,1,361
4597,1,4554
3392,1,4291
1018,2,3550
3828,1,41
1629,1,4638
2146,5,2642
4304,10,135
2093,1,2028
3916,1,1765
304,1,492
735,3,846
4461,1,4635
4654,1,4673
462,1,1282
989,1,543
2963,3,2125
1328,2,1217
1636,3,3669
3429,1,5769
4050,1,4618
1957,3,832
4385,1,29
1802,1,4678
153,1,905
3609,3,20
1,5,72
2778,-10,351
399,1,630
346,1,3960
60,1,2397
5228,1,905
1860,-10,2617
1316,6,1850
5475,1,35
1243,4,546
4172,-10,1670
1018,1,1201
4611,1,2125
4237,1,3810
2125,1,2110
770,1,619
132,1,159
4532,3,1018
1052,1,7
186,1,1376
1685,1,4675
35,1,1
922,2,1317
2642,1,905
1222,1,13
1383,1,1348
1396,2,2844
1363,-10,3756
3972,1,3475
4922,1,4921
4215,1,1755
2854,2,2642
3330,-10,4675
4942,2,35
5408,1,5224
1953,-10,1543
2396,-10,2881
3204,8,546
4254,2,4592
2125,-5,5027
3454,5,1832
112,2,4025
1953,1,41
2427,1,2475
1714,1,882
4217,3,100
4515,1,3792
78,2,1686
3345,1,3335
35,1,4649
144,10,5694
4370,2,3916
113,1,769
2725,1,2943
2491,1,61
1043,1,1118
4694,7,4379
5629,1,416
2622,4,2621
144,1,143
1953,1,2828
280,1,1493
2918,10,1953
60,1,3570
2176,1,2496
2260,1,2045
4490,2,1
4532,2,96
744,1,1352
3640,1,5180
134,1,4315
2731,1,2642
4635,1,4665
4360,1,1802
35,1,1699
1722,1,3429
35,1,546
3707,1,5825
1277,-10,135
1296,1,222
4205,3,5900
236,8,4758
2173,1,1612
35,1,45
3981,1,3897
132,2,157
4423,1,5801
2067,1,4203
425,1,5037
167,4,3373
4295,1,678
418,1,256
171,2,45
3129,1,2088
2948,1,905
2012,1,4304
273,1,579
1245,1,2600
710,1,3925
3735,1,64
225,3,724
677,1,3487
3793,1,2642
1042,-10,1074
288,1,2125
1063,2,480
625,6,3926
3790,2,2056
2565,1,2942
3451,-10,5574
2125,4,2124
2028,1,2253
1899,1,2726
3879,2,2378
35,1,96
3449,1,265
1675,3,2262
3099,-1,5217
4197,1,5541
1438,1,1439
2262,1,4236
2085,1,2085
3405,2,13
3526,10,3346
5316,1,3451
3828,2,3345
1899,1,2525
5065,5,4172
4699,1,2824
3719,1,5764
2063,4,546
3976,-1,1744
2775,1,2830
3182,2,2647
2053,1,1948
2045,2,4499
2691,-10,2703
2942,1,3429
2672,1,905
523,3,3897
563,1,3226
3828,1,2404
2266,-10,2539
3897,4,280
2493,2,395
1699,1,35
3990,2,3598
3195,1,2600
2,-10,978
35,1,4919
3919,-10,5914
3919,2,4899
316,1,64
3326,1,3725
1620,5,3725
5828,1,5510
135,-1,4406
3935,1,4477
3790,1,4733
2642,1,5253
1752,1,2125
5512,1,4559
3656,1,4061
5203,-10,1953
1316,3,2987
4291,2,41
283,2,171
4291,3,2057
104,5,1624
3988,1,2455
1810,1,3145
2344,3,3695
4002,2,5271
4204,1,2262
866,2,879
366,1,546
35,2,5825
3999,1,2378
5427,6,1565
62,1,3640
1922,1,13
900,1,628
4360,1,892
5269,2,832
3631,1,1517
2296,2,2266
4515,1,3828
270,2,2090
4304,1,4266
3988,4,3630
215,-10,2709
3415,4,2642
1832,-1,2472
3654,1,4521
2303,2,2296
1376,1,80
2757,2,780
141,2,1307
5213,-10,2045
294,1,2625
1209,1,2498
2625,3,1018
155,4,2188
3330,3,13
1334,3,2755
142,1,170
4693,1,4884
3820,2,1690
1860,1,1757
4339,2,3820
3129,1,1277
23,3,941
5612,1,5694
3735,1,3598
546,1,3824
5429,1,4274
35,-2,732
209,2,2397
1268,1,1334
5541,1,4611
1062,5,1601
104,1,1018
1744,4,1241
35,1,1295
1953,5,5860
621,1,1752
4038,1,1018
593,1,520
3018,1,632
894,1,1444
1403,1,2344
13,1,1744
2725,3,3219
484,1,729
2187,-10,3744
35,-1,57
1087,2,1078
2306,1,62
202,2,289
1555,1,1363
2658,-10,3759
4185,1,3548
1352,1,1217
35,5,3735
13,2,1053
2900,1,2892
1584,1,1205
2730,4,2647
2045,4,2934
4365,1,3878
4126,1,1294
4236,1,1119
4254,1,4252
4661,10,4733
5655,1,1951
4756,2,3632
2597,1,2592
3760,1,1462
1018,3,35
4304,1,13
1321,1,1053
3590,1,408
4173,1,2625
1104,2,2229
1639,-10,25
5661,2,5606
421,1,472
35,2,3801
3144,5,1948
1925,1,1585
304,2,7
3040,2,2318
2030,1,480
3129,1,2346
2087,2,1896
5076,1,5316
2538,1,1779
1555,2,732
2535,1,291
4611,1,3229
104,2,110
1953,1,3104
667,1,1612
257,1,2125
4004,1,2720
3252,1,4694
209,2,908
1,1,1615
625,1,5227
23,2,4254
35,1,2495
3721,1,3666
642,1,1064
486,10,1
4515,2,4638
4635,1,4699
2625,1,1555
1641,1,1628
5965,5,3943
1880,1,1771
561,3,3129
647,1,1686
4,4,935
3196,3,2124
977,4,1823
4334,2,1433
41,1,1585
2306,1,35
5057,1,905
4197,1,3682
1145,-10,710
2778,1,1162
2344,1,3669
254,1,4645
2981,1,2642
1241,10,3329
2174,1,3076
3988,1,1334
3988,1,4516
4172,3,3916
146,1,3915
416,2,4844
1816,1,1366
280,3,4301
390,1,1352
1677,1,546
4253,1,2777
2939,5,1396
3268,1,5529
3988,3,7
1754,1,3099
2827,-10,2558
2252,1,1656
668,10,2
1348,2,4586
3540,6,446
2876,2,2625
5631,1,2625
2485,6,1727
922,1,3598
272,2,705
2897,2,2987
2187,2,6
1005,3,908
4219,10,3735
5413,1,3760
2249,1,41
5023,1,4938
1562,1,4850
5506,1,2397
2485,-10,1366
160,-10,2449
2428,1,35
4197,3,64
1746,10,4146
3498,1,64
1899,6,3722
905,1,96
3000,1,1675
3040,4,280
4791,1,13
4304,-1,5940
3719,1,3345
427,1,4521
905,2,4189
2778,2,57
2642,1,3738
937,1,1521
4197,-5,2709
2875,1,2823
4699,1,1771
839,2,560
2028,2,5227
3598,1,1810
215,2,221
1804,3,1512
1615,2,2103
2780,2,5275
2028,1,2267
2125,1,5080
2214,1,3385
2328,3,60
35,2,4860
5506,2,3897
2661,2,537
546,1,5227
472,1,350
2229,1,1281
1735,6,1352
208,3,60
3794,-2,1690
3988,-10,2498
35,1,862
4370,1,3837
804,1,4598
468,1,144
709,1,710
1693,1,202
4392,1,177
1896,1,2125
1774,4,3743
4038,1,1073
1,7,33
4708,-10,4814
1236,1,1306
804,1,280
3433,5,2125
3538,1,4172
3642,4,5065
4925,2,4213
3844,1,3820
309,3,1383
2063,7,4197
1185,8,1656
2351,1,3878
4458,-10,4684
219,-10,3910
3202,1,3319
1,2,1944
853,2,885
3129,1,4786
1670,5,570
265,4,60
4049,1,1018
1018,1,5288
3353,2,4463
1317,5,2174
110,-10,3487
1021,1,1100
2125,-10,61
3545,1,1810
1811,1,4532
1366,1,540
4152,1,202
1562,5,17
5591,1,4676
3099,1,4213
2642,2,1896
4163,8,3551
635,1,93
2592,10,2574
1,5,729
1319,1,41
5411,10,4649
5200,-10,3719
3735,2,546
2028,1,3513
5197,5,882
3904,-10,2942
3771,2,2125
4301,-10,5227
1176,8,1677
1850,5,1379
3237,1,1810
2600,1,3837
2647,1,1859
4921,2,1317
436,-2,198
41,1,1639
2610,1,3119
2600,1,4624
4172,3,4493
775,1,896
598,2,2063
3225,2,1967
