687	4	1487
425	8	2189
1201	8	4857
2194	6	905
1629	2	1752
4254	1	35
35	1	2140
2565	1	1744
13	1	1810
1200	1	13
3397	1	1693
3000	1	1902
1744	1	1206
3735	1	905
3581	3	1744
3642	3	1512
1774	3	372
1686	1	2252
1860	1	1953
113	1	1899
4811	1	1873
1396	1	1860
2067	1	1744
2388	2	1675
523	1	2777
1566	10	1
1810	1	3
1619	1	1948
1771	1	4172
1904	1	3245
5267	3	1713
1896	1	1
13	2	3815
2028	10	178
4983	1	1905
1584	1	2600
465	1	41
3451	1	1802
1806	1	4677
202	2	1910
1352	2	13
1585	1	3598
2067	1	1911
1110	1	539
2178	-5	1753
3315	1	25
1556	3	1308
4788	3	1914
1915	1	1316
2262	1	1915
353	2	1778
4035	1	1769
3719	1	1565
905	1	2600
1620	4	4296
1487	2	5285
2880	1	1915
115	1	1919
1919	1	2558
1396	1	1922
2054	1	1744
736	1	177
3219	1	1529
1937	-1	1771
1771	-1	2176
1281	2	35
13	1	1899
1860	1	1810
1832	1	1860
342	2	3366
1806	1	1053
2194	1	1922
3988	1	57
4648	1	1925
1719	1	1585
1769	4	383
35	1	2405
1810	1	1916
1912	1	676
1525	2	35
1585	1	1899
1892	1	4996
546	-5	4680
2067	3	57
1693	1	4604
1693	1	4779
180	1	1677
4353	1	1555
1892	1	2981
1918	1	1832
3527	1	1892
1927	1	3916
57	1	2309
1931	1	41
1810	6	1352
3451	2	1890
1185	5	4440
3757	1	1912
35	1	1334
2642	1	823
729	1	5312
1744	1	4365
3696	1	1935
1	8	4197
1860	1	3757
2095	3	1744
2404	3	1612
1921	1	1714
1744	1	1666
4197	1	1744
135	1	823
1860	1	2621
905	-10	1843
3245	-10	832
1941	1	2069
4315	8	1769
1744	1	4390
3474	3	1366
1765	2	3828
1744	2	1018
2763	1	1744
2067	1	1943
1943	1	2809
1217	2	3465
4514	1	1921
1896	2	2125
3794	1	1896
4033	1	1921
775	1	1945
1945	1	546
2158	2	1944
1352	1	1811
149	1	1810
5476	1	1946
1744	2	3237
1044	2	1744
1936	1	1250
5237	1	1936
1949	1	3986
905	1	4189
1933	1	3744
905	1	1201
41	2	2198
1885	2	4098
1317	4	202
1944	1	4719
1222	3	1919
1396	1	353
1810	1	1253
1950	1	2173
227	1	1951
5286	2	1846
786	1	1810
35	1	729
1713	1	594
4421	3	1352
1352	-10	4471
1363	-1	4320
4197	2	35
468	-1	1396
1562	3	4673
2378	1	1890
1899	1	4105
5635	1	905
3903	1	1612
1612	1	4119
1201	4	1254
1201	8	3827
4518	1	1899
112	1	1810
625	2	23
1953	2	1487
17	1	1955
4773	1	1811
1953	2	3697
1	1	1860
2600	1	13
13	1	25
2322	1	1959
35	1	1953
35	1	3481
1912	1	4461
1386	1	1937
3232	1	1961
1961	1	3646
2835	-5	1956
2296	1	545
1811	-10	4382
1811	1	4694
1512	3	4694
1810	1	1765
1832	8	135
1834	1	374
1677	3	2120
1899	1	1453
1846	1	2962
905	4	274
1964	1	5712
1885	-5	1956
5543	8	1860
3897	1	1965
2266	1	1918
3972	1	1964
1499	3	41
1802	1	3366
3511	1	23
2396	1	304
1860	2	4559
1922	1	2067
2977	1	1281
1281	1	1736
3572	-1	1937
184	1	359
1860	1	1810
1771	1	2635
1970	1	1310
204	5	1053
1922	1	1217
2045	1	135
1971	1	4020
1656	1	1964
3669	1	1967
1922	1	3746
1744	1	4740
4217	2	1907
1964	1	2306
1974	2	3107
2262	1	35
36	3	2612
3878	1	1972
2173	2	1554
1832	1	1890
1018	1	1400
5636	1	1741
616	1	905
1899	1	2958
2427	1	1899
1899	-10	1846
1653	1	4172
35	1	862
1977	1	3465
5007	3	1348
832	1	36
1268	1	1979
35	1	492
4315	1	1912
5251	1	35
1860	1	3148
1899	1	3820
4635	1	1899
2630	1	1981
908	1	3389
1981	1	2392
35	1	2378
4197	1	1653
4559	1	1960
1984	1	1018
2231	1	1555
1984	1	3451
1727	1	3177
3974	1	1951
353	1	1317
935	1	135
1204	1	1490
1860	1	2622
546	2	26
1653	1	1525
1713	1	2642
4244	1	687
1811	1	13
2642	1	35
2647	1	1860
3598	1	465
13	1	3982
2635	1	1754
1754	1	4987
1396	1	2033
1714	1	1987
1987	1	874
1185	1	1832
1951	1	5066
3594	1	1988
1222	1	905
1888	1	3988
13	3	3254
1771	1	3439
202	1	1991
1991	1	1154
7	1	1988
1899	1	13
1992	1	97
1846	5	1620
2940	1	1981
1964	1	3528
1993	1	1166
1993	1	4472
1810	2	1840
1018	2	1400
5508	1	1978
1986	1	5343
1978	1	4007
13	1	4197
2397	3	1719
222	2	1811
1656	2	1018
4	3	4635
1984	5	13
1916	1	3719
3414	3	1990
2934	1	1994
1685	10	762
4597	3	1685
1685	3	3966
1939	3	1921
1923	3	304
1771	3	3722
2002	1	2266
2565	2	1977
1977	2	2674
1334	-10	1917
2000	2	1482
4532	2	2000
1555	1	2174
1281	1	5231
15	1	3598
1245	2	4833
2221	1	1860
1217	1	192
1896	10	4646
4553	1	3598
3988	1	2002
4608	2	1840
882	2	1993
2243	2	1670
7	1	1997
1997	1	1363
2266	1	1815
178	2	1690
3129	3	1771
1981	1	1366
1832	1	2642
13	2	3756
1771	1	1334
1973	1	3575
2006	1	3318
3598	1	491
2006	1	3771
4554	1	35
2097	1	1964
1846	1	1615
1964	2	4353
5352	1	2007
4360	2	1937
1771	2	120
1937	2	3572
1937	2	304
1731	2	1334
2430	1	1973
1955	-2	4578
4927	1	546
1810	1	1994
4649	1	1832
2028	1	1482
3136	1	1675
149	7	5056
149	5	1267
149	6	3013
5526	5	202
1905	5	1566
1997	1	894
905	1	7
4649	2	2010
2010	1	1352
1653	1	2485
1840	1	476
1986	2	5471
2642	1	2012
3417	1	1400
2594	1	2013
13	1	2397
2015	1	3270
3756	2	1543
546	1	1890
2045	2	1771
1810	2	1955
5352	4	2009
13	2	2125
1967	3	125
2018	1	2942
1	1	2028
2014	1	3020
309	1	1301
2067	1	1281
1955	1	4234
7	1	1955
1771	-1	1348
2028	1	2022
2025	1	2647
304	1	1653
1976	1	441
1352	10	1957
2027	2	199
64	2	905
4172	2	1810
1810	2	1921
1653	1	1746
13	3	2045
2030	3	1899
2028	1	1317
847	1	1508
2028	3	4318
1990	3	1591
1890	2	1502
1771	2	3816
2035	5	2388
1771	1	1819
2394	3	2028
1053	1	1653
1653	1	3922
1653	1	1281
202	1	1317
1400	1	2037
1701	1	57
1585	3	1
2038	1	5227
716	1	13
3919	2	1159
3528	5	1317
2067	1	2039
5025	1	35
1565	5	2040
3193	9	1690
2040	5	3193
775	2	1846
2067	2	1331
2040	3	2642
1744	5	2040
5482	5	1499
1316	4	2486
4867	2	1317
2080	1	2041
2040	2	462
935	1	3746
1281	1	2520
2717	1	1543
1690	1	202
1585	2	5228
2351	1	1916
5146	1	2028
4047	1	1899
4682	1	2044
115	1	304
3795	4	2046
3397	1	1
1245	2	13
304	1	2028
5811	1	304
2485	1	2051
1521	2	4884
1	1	1951
3988	1	2052
3642	1	1921
1944	8	1690
4197	1	2055
184	5	4850
1921	1	4654
2538	1	1921
2014	1	2185
3366	1	1939
1689	3	2060
7	3	129
1939	1	2942
4	1	149
988	1	1810
3000	5	1656
446	5	4197
1971	1	1802
2061	1	5774
2125	1	2062
2062	1	4228
2505	2	1899
3903	1	1948
1921	1	199
1921	1	2322
1281	1	4632
1690	3	923
2064	5	592
2064	1	5960
2378	-2	2065
2028	1	3024
361	2	2028
540	1	1921
2758	1	41
2795	1	540
2067	1	3404
1543	1	4635
1899	1	2803
1896	2	5663
1948	1	2299
446	7	4783
1624	1	3451
3099	5	1566
2028	1	2028
676	5	1317
2296	4	1690
905	4	1905
1690	3	4989
1	1	1281
4643	1	395
1281	1	4172
3738	1	1281
3916	1	1810
1752	2	2073
35	1	3669
1991	1	1317
1281	-5	29
2073	2	1040
75	1	1731
823	10	142
2125	10	2078
5013	1	2071
1771	2	2173
2249	2	1771
3916	1	592
135	1	1771
1934	1	5348
3533	3	41
2077	5	3738
2578	2	2077
1529	1	5603
1281	1	1916
1981	1	4816
1690	1	1810
1394	2	1915
2081	2	353
2080	10	4559
1810	1	5458
177	2	2028
3746	2	202
823	3	2028
1896	1	4238
1250	1	1896
1366	10	2082
2028	1	2705
465	1	5457
2084	1	61
3897	6	17
2068	1	2296
3699	1	1967
1967	1	3168
2068	1	3374
1585	2	446
2067	2	57
3789	10	1201
4172	10	309
4	2	3719
2388	1	1948
1400	1	546
2085	1	4919
2086	1	1832
2080	1	4172
81	1	545
4172	5	239
2088	1	5192
905	2	1690
1920	1	2538
35	1	202
469	1	1301
5512	1	2089
1566	2	1744
1615	5	4988
3814	1	1317
2378	1	4
1615	1	78
1615	1	1916
1615	3	25
425	3	5508
1714	3	2028
202	1	3215
1946	1	202
2642	1	2093
304	4	2410
2600	1	2085
2094	2	1899
2017	3	2096
2096	3	2642
1032	3	2097
4038	1	2099
1052	5	2080
3129	9	425
1383	9	4925
3734	7	1217
5193	7	1846
166	7	1585
1383	5	5227
2476	5	309
3490	5	1565
1810	3	523
1383	3	202
1383	3	147
3660	3	905
4751	1	545
1281	1	1885
1478	3	4689
41	5	1846
1478	8	3699
1478	1	2969
1478	3	5551
2102	1	540
2262	2	1281
1670	-1	1942
1896	1	4026
4119	2	1896
2006	1	1636
905	2	1714
2104	1	5345
1386	-10	5777
13	-1	2378
1011	1	2104
4666	1	2028
3543	1	2107
1585	1	1366
1473	8	5663
1860	1	3449
717	1	1860
537	2	1714
3327	2	1815
540	1	1322
2089	1	4649
1810	1	5175
2096	2	1478
2124	1	2108
1832	2	1855
35	1	3980
202	1	2111
1396	2	3012
937	1	2112
2028	-10	1832
2103	2	4934
3408	2	2103
2030	1	3699
4284	1	2090
1714	1	3270
149	1	1400
2054	2	2948
2067	1	3828
57	1	2067
2658	1	1317
4172	1	2054
3099	3	905
3722	1	1714
2028	1	1328
1404	1	2635
1714	1	2017
4682	1	2115
2115	1	5934
2114	1	4833
1921	1	1162
2100	1	1478
1876	2	3719
4649	3	1876
1478	3	664
2067	1	2144
4078	1	2052
2030	1	1810
1584	3	995
1615	3	2113
775	2	905
2103	1	13
2109	1	5510
13	4	1714
882	1	1921
3642	1	2118
2118	3	1316
1053	2	3980
1921	2	4430
1731	1	4491
2115	1	3345
1512	-3	2096
1860	1	2120
2120	1	2977
4527	1	2067
1473	1	5358
35	1	1473
2120	1	3982
1053	1	13
2296	1	2067
1494	2	2097
2097	2	41
2574	4	2122
892	4	1615
1400	1	3389
2266	2	13
2642	2	1386
1386	3	3427
3556	1	2124
3018	1	664
1394	1	4707
35	1	13
1185	2	3545
13	1	4701
2118	2	2763
5788	2	2087
222	1	1555
708	1	1693
2125	1	2392
1843	1	1315
1352	1	1843
1714	4	1317
2017	1	4197
2132	1	35
1934	1	2535
3878	3	2123
1386	3	1
2942	1	2133
4875	1	1992
2174	1	2135
4052	1	2134
1	1	3759
2268	1	1245
3504	4	1317
2090	2	3086
4921	1	2090
1352	1	2138
2303	1	1245
4875	1	1281
1912	1	4360
1528	1	215
3219	1	1764
1194	1	2117
2266	1	2124
4409	1	2089
1967	1	3119
2143	1	4360
2054	1	678
251	1	1731
5449	1	2085
2315	2	2028
1543	2	2085
1204	1	3719
4659	1	1281
1281	2	714
1281	1	125
1912	2	5230
1543	5	654
300	2	26
2128	2	35
1512	3	1943
3791	2	1334
4635	2	202
1803	3	2903
635	1	2437
1	1	2149
2152	1	132
1543	2	491
35	1	2169
5723	3	2030
2087	1	3146
266	1	3828
5635	3	17
2110	2	908
4	1	1629
1992	1	1922
2155	1	5900
2067	2	2157
882	2	1890
1764	2	5523
892	1	1764
2142	1	4022
1334	1	1352
1565	1	1334
1899	1	3756
4434	-3	1771
4833	2	13
3790	4	1861
2159	4	2125
2159	4	4172
1185	1	2250
2161	1	2642
2155	1	5472
241	4	1585
4101	1	2162
1585	2	383
2125	1	3138
3085	2	1701
2124	4	1846
1789	4	2040
2642	1	2142
1810	1	171
1765	5	408
1731	2	2054
2296	2	202
4291	2	2054
2162	1	4554
3795	1	1810
1815	1	1317
3489	-1	2089
3018	1	2125
4857	4	2164
13	1	2600
2861	1	251
2538	1	2166
1201	5	2540
35	2	1690
1844	1	2198
144	2	2155
2067	1	4329
3580	1	2169
4723	1	2020
1948	1	4515
1585	1	1819
5724	1	1585
3656	1	1994
2411	1	546
2155	2	3783
1079	1	2097
3988	1	1899
2647	1	493
3878	2	905
3465	1	1044
2053	1	4169
905	-10	4301
1731	-1	476
1934	1	4281
35	1	917
2942	2	2148
280	2	1843
3040	-10	1771
2717	1	1363
1044	1	2404
1693	3	1487
2625	3	1585
2016	2	4424
2016	1	3892
2006	2	2028
3808	2	2135
1555	1	4213
2141	1	3260
905	1	2080
2485	1	1615
2148	5	2654
3592	3	239
1334	1	342
2125	1	35
2134	1	4281
2141	1	2198
1725	1	2970
2173	1	2682
3837	1	2067
363	2	4107
309	1	2028
2173	1	2897
1967	1	729
1771	1	2139
2139	1	1735
1217	5	2635
1021	1	2141
2665	6	25
4875	1	2178
1810	1	2175
1615	1	3828
1848	-5	4963
1201	2	3025
2103	3	41
1817	1	5551
1366	1	2296
1334	1	3295
2146	3	1018
3904	1	905
202	1	2141
2307	2	1201
2085	1	4251
1317	1	1905
1905	1	3195
2176	2	3919
2125	1	5072
4668	1	171
2174	1	3705
2185	1	2028
6	1	2186
35	1	2045
2067	1	591
1499	1	1838
2378	1	361
171	1	4335
2173	1	1018
215	1	5772
35	2	1982
5956	3	2142
1585	3	2159
1876	1	4515
1585	1	2028
2040	3	2229
3919	1	905
1669	1	2167
1316	1	2257
274	3	5045
2187	3	3735
1394	1	1053
2901	2	2188
3655	1	2180
1846	2	3527
1846	1	4004
1846	10	2080
3543	5	1566
35	4	2040
1846	5	4151
2525	1	2189
2552	1	1675
2485	2	13
2284	8	1846
2934	3	1846
2173	1	1529
2045	1	729
35	1	1693
3309	1	2158
3722	1	1754
2484	1	2032
3345	1	202
1005	2	545
540	1	1788
4284	1	2174
4297	2	1345
4515	1	2194
2194	1	2397
2944	1	2194
1939	3	2141
3817	1	2195
729	1	1802
4315	7	2128
2192	1	4337
35	1	3436
1810	1	2165
937	2	1245
2848	1	2187
35	1	1967
1899	3	4825
3010	1	1899
2174	1	35
1317	1	2253
3278	1	1947
1947	1	905
1198	2	304
3001	3	1376
1767	1	1775
135	5	5611
1585	2	3828
2284	3	1317
2197	1	4197
2141	1	3888
1310	1	905
1543	1	5065
729	1	4402
2142	1	545
3824	2	2142
2142	2	3927
2135	3	2725
3452	1	2202
1585	1	1802
1585	1	2125
1810	5	2028
1967	1	3714
1909	-10	2262
2207	1	4086
1044	6	1948
3023	1	1562
2763	2	2176
1363	-2	13
2761	1	2144
35	3	2208
905	4	1217
2067	1	1899
3735	1	1953
1396	3	4189
3795	1	2174
984	1	2213
295	1	1615
2213	1	2028
2028	10	1871
3897	5	13
2215	1	3237
1921	1	5069
2129	5	2090
5034	1	2071
1967	3	3040
2713	7	1499
1810	5	2118
5529	1	1316
2219	1	2415
2028	1	154
35	1	2028
2028	1	4604
2219	2	1396
1317	1	5594
1316	1	3759
2222	2	2642
3714	2	2222
2118	3	3941
4402	4	1555
5529	1	2224
1368	-10	2225
2789	1	1937
2219	1	4254
3379	1	1690
2049	2	905
3545	2	2049
2045	1	2392
397	1	2045
4254	1	238
238	1	592
3735	3	1677
4554	1	2226
2268	2	823
2173	1	4444
2063	1	2195
2173	1	4675
2173	1	5063
2227	1	3429
1733	1	2228
2228	1	2404
2475	4	2187
3897	4	215
4302	1	171
4035	3	13
4304	2	120
1555	1	4666
2647	1	1555
2859	3	716
2045	1	23
2229	1	3668
3194	1	13
35	1	309
13	1	962
270	1	4315
1675	2	304
2028	7	1026
1860	1	5712
135	1	5337
1044	1	1832
5403	1	1154
1044	2	570
1053	1	2233
2229	1	4671
2229	4	4169
1986	1	1579
5536	1	1986
1317	2	20
1967	2	2725
1810	-6	1412
393	1	2040
3786	1	1478
2072	1	3828
2072	2	1832
4308	3	1098
3804	3	1566
2175	3	2072
546	1	2236
3466	1	1810
2485	1	1991
2028	1	1860
3656	2	2231
937	1	1396
2229	2	3646
3820	1	1624
2255	1	2237
215	1	1953
4197	1	215
1810	1	540
2045	3	1566
1967	1	945
2713	1	304
64	3	2173
3219	1	2229
32	1	1528
5510	1	2241
2647	1	2229
2232	1	2125
304	1	1720
2840	1	35
2118	3	25
498	5	4915
4532	3	2142
2240	10	1368
3630	3	546
1810	2	2238
2243	1	1562
13	1	3760
192	-9	2002
35	1	2124
2045	1	4635
1885	1	2243
2141	1	1612
304	3	1860
1620	10	2767
5065	1	2045
4898	1	2250
2250	2	5623
3590	-10	2245
2158	1	4281
1	-10	2045
3757	4	545
4035	1	2090
3429	1	1762
4163	1	1670
2388	1	1953
2174	1	468
4764	5	2243
1810	4	1860
2874	1	1921
4667	1	1527
2141	1	2880
3640	3	2028
177	2	5286
1967	1	2195
4291	1	2125
2110	5	2142
2142	1	3734
2176	5	1690
1201	1	2256
4038	1	1585
1585	1	2398
2124	3	342
2204	2	3374
705	1	4365
4569	5	2258
3018	3	2135
2260	1	2484
4434	1	1725
2256	1	1591
361	1	2176
2260	1	5569
1585	1	1715
2034	2	206
1788	1	4291
2045	1	1597
7	1	2252
1334	1	3054
2942	1	2087
7	1	2199
2199	1	4379
13	6	1591
2200	10	5736
1620	10	2198
2028	2	13
13	2	3013
2260	1	1352
3642	4	1733
2083	7	3897
2642	3	1316
3129	-2	2229
4098	1	591
13	-3	2195
2261	-2	5104
1953	1	3219
5528	-2	2034
3903	1	1788
3578	1	2257
882	10	1386
2194	1	5939
104	1	2244
7	2	2048
1396	1	546
2097	4	4167
1832	-1	1499
2770	2	1788
2668	1	2173
2173	2	2934
1802	2	4993
3219	7	1
1316	5	4459
1478	1	1693
1802	1	1565
2280	5	905
366	2	1478
353	2	2047
4993	2	359
1788	2	2580
2568	2	304
1690	2	5893
2266	1	1316
2268	1	1396
1940	1	2558
5501	1	2173
2173	1	5195
498	3	4605
1566	9	2586
3916	4	2173
1435	1	2271
2942	3	13
425	9	2306
1386	9	4269
3018	6	425
4730	1	2034
506	1	1888
2173	2	1565
5052	2	2173
2028	1	2856
540	1	3020
2272	1	3916
2045	2	2229
2271	1	4635
1386	1	2016
2028	1	3040
2214	1	2045
2194	3	1239
1878	1	3722
3794	1	937
2272	1	41
1014	2	135
1334	3	3018
2278	3	2942
2231	3	3429
274	2	2231
2173	1	1899
2279	1	4833
2775	1	2280
777	5	1792
2173	2	2845
2144	2	4172
546	1	2777
4284	3	1731
2067	-1	642
4521	1	1810
1670	1	1850
1400	1	2067
13	4	1477
1731	4	2623
5489	4	1731
2187	1	35
4363	1	2135
2142	6	1133
5825	1	2283
1529	3	13
1967	1	4403
1568	3	2286
2600	1	1731
2146	5	2097
2187	1	1363
2083	1	5979
304	1	4942
1764	4	2008
4592	1	2290
1939	1	3828
3744	1	2292
304	1	1990
1832	1	2125
7	1	546
2293	1	346
1677	3	689
3722	2	1899
1899	3	4740
2063	1	2292
168	1	592
2090	3	2670
2642	1	546
2042	2	1396
1890	3	3366
4661	1	2297
4532	1	905
2297	1	3
3641	1	2198
1201	2	2269
2028	2	2067
2269	2	2625
304	1	3778
4635	1	2194
2067	3	986
4025	1	2297
5508	1	2297
4197	1	2297
2141	2	4546
361	1	2730
2251	1	1584
2173	1	468
2217	2	13
937	1	2880
775	1	937
219	1	2301
35	2	2297
2301	1	1612
35	1	5065
2670	3	35
2777	-10	1719
1967	3	2647
2214	3	5591
3714	3	1396
13	2	1317
135	1	35
35	1	2113
4312	2	2067
1386	1	2198
5658	2	2266
13	1	2281
1191	1	3885
395	2	3458
2028	2	395
1615	1	1677
2067	1	2470
3640	1	2067
3378	10	2305
4570	10	988
5512	1	2098
33	1	2227
2276	2	4559
3820	1	2274
1948	1	832
937	2	5832
2307	1	3699
1615	2	35
2173	1	2552
2282	1	4197
2309	1	3006
26	1	1899
3640	1	2063
3630	10	25
1953	3	2311
2449	1	235
178	1	1899
874	1	2306
1512	1	1316
2600	1	937
2840	3	1400
2243	1	4562
4205	1	1873
1873	1	4635
2046	1	4402
363	1	2046
2214	1	937
937	1	1383
4204	6	1044
1843	5	167
3527	1	1576
2176	1	3023
1403	3	2316
35	1	1311
1899	1	4635
2125	1	1832
533	1	3357
4518	1	2131
1896	10	1829
1873	1	5119
635	1	1873
1605	1	2317
2392	1	1400
866	10	1896
2275	1	3531
436	2	304
4026	2	436
2319	1	4833
1217	5	5077
3020	1	2067
882	6	1843
5363	1	1899
35	3	4893
4163	2	2322
1899	1	1403
115	1	1899
1565	2	1810
64	6	35
5070	2	2178
2214	1	3916
2059	1	1222
2141	1	1802
729	2	3828
2067	1	2198
1829	10	304
2325	1	2961
2446	2	2125
5227	2	2125
1939	1	4771
2642	2	2034
3448	2	1317
4668	4	1201
1810	1	2067
3581	1	1585
1810	2	3897
907	2	1810
2241	10	455
1121	10	1765
304	1	350
2090	2	2642
1890	5	3449
4832	1	359
1890	1	3640
2266	1	1890
2125	1	2331
5044	1	2198
2173	-10	3429
2291	1	2173
13	5	2311
1001	5	1860
1939	4	2067
3763	1	2318
2090	2	3496
35	1	1916
3981	1	35
2388	1	2255
2219	2	5955
540	1	2893
522	1	56
2642	2	937
1585	2	1810
2266	1	729
1529	1	3001
592	3	1107
937	3	4213
4681	1	729
2231	1	1028
1670	2	4939
1316	1	274
729	1	2174
304	1	4833
2257	1	2434
908	1	25
1521	1	2257
2266	1	1543
3735	5	2214
2405	1	1899
2118	2	2205
1529	2	2199
1810	1	37
2336	1	2388
2119	2	3750
2297	3	1163
2325	1	3452
2125	1	4867
1946	2	1888
937	2	150
2067	1	5667
2090	1	408
1921	1	2090
1052	1	2229
2090	1	2851
3642	3	2165
3897	10	1899
1317	1	2113
3123	1	1948
1937	2	2725
2255	1	3820
546	1	4559
415	1	2341
3974	1	1
1	10	4291
2349	9	1
3598	1	2125
1585	2	2558
1819	1	1693
1790	1	4107
2192	1	2063
3448	1	2131
2277	1	1850
3988	2	1939
270	1	2067
35	2	1204
1899	2	892
1810	1	242
4317	1	2028
2125	8	3451
1018	1	2125
1967	1	5828
1767	1	2349
862	3	1201
2335	7	2625
1316	8	1810
2378	1	2325
1201	5	1946
322	1	725
15	3	3735
3989	1	1555
2224	1	1063
1832	1	3746
1675	1	3669
2118	1	2658
353	1	2118
2063	1	51
4680	1	1557
1557	1	2188
4107	1	546
2204	3	3897
546	1	1620
2125	1	1815
4511	1	2262
1565	3	3988
784	1	1912
2067	1	2642
353	1	2642
4291	1	353
644	1	2067
2141	5	2013
2020	1	1832
2877	1	304
2277	1	5760
2125	1	2277
171	2	4811
2135	2	2055
41	2	171
1366	10	144
1128	2	732
4124	1	2353
729	1	2118
1905	1	634
1670	2	3714
864	1	2341
115	1	1317
2725	-1	2276
905	-1	4954
4532	1	2357
2349	1	2
1953	1	3013
64	2	2349
481	1	2358
2358	1	29
1499	1	725
13	1	2360
2224	1	2392
2363	2	13
4608	1	2364
2364	1	1018
4365	1	2125
5612	1	2306
2306	1	3088
2028	-10	2311
2642	1	2366
2366	1	3333
2214	1	2546
2344	1	1611
1611	1	1069
2125	-1	1731
1953	1	2299
4554	1	2306
963	1	2368
4635	1	228
2046	2	3630
2090	1	2642
940	1	57
2328	1	664
2192	2	2369
2173	2	2366
3715	1	1921
5714	1	1281
2372	1	484
905	1	3897
2255	1	1412
2344	1	1403
2297	3	4667
2173	2	4197
2373	2	2625
41	1	905
361	1	2359
1991	3	2125
4088	2	1528
204	2	2067
2367	7	144
3793	10	2067
2266	2	2315
2375	1	3886
4082	1	1955
729	1	2895
202	1	2346
13	1	4678
1527	1	4694
3445	4	1860
1899	1	502
2359	1	732
1612	1	1487
2377	10	1953
2377	10	2071
304	2	1185
3988	3	2266
3475	2	2173
3903	3	2028
1529	1	4291
2214	2	4291
1899	1	1810
4499	1	1573
2379	1	4095
1018	2	2204
2194	3	1529
2344	1	4423
1317	5	1
3735	2	2359
353	1	3866
1303	2	2034
2318	2	3122
1584	1	2013
2296	2	729
2067	-10	817
4578	1	2318
963	1	2208
132	1	2378
1802	1	4281
2380	1	3451
2208	1	13
2125	1	4124
2382	1	4857
1923	1	2313
2383	1	122
537	4	2249
1316	5	1316
1846	3	1603
4124	5	2387
5472	4	1878
905	1	1953
2775	1	2328
2201	1	1482
2257	2	4291
4026	2	2257
2307	1	2293
166	1	2390
1998	1	2306
4419	1	2221
2221	1	4070
5228	1	2063
2063	1	3479
240	1	2391
304	3	3040
342	4	2634
2392	3	3640
1890	2	5541
913	-10	2265
2208	2	1363
2682	2	2173
3413	2	1565
2389	1	113
5472	1	2127
1810	1	3273
3804	1	2346
832	1	2028
3345	-5	760
1912	3	2125
3735	3	1912
96	2	2198
304	1	13
2296	1	2397
2901	2	2125
523	1	1953
2315	1	3581
1810	1	2398
2315	1	4694
3897	1	2399
2030	4	3828
700	2	2897
775	1	353
3129	1	2194
5413	1	2399
2125	1	4204
1675	1	813
3438	10	25
304	2	1264
304	1	4531
1656	2	2045
3707	1	1656
1529	1	4233
1529	4	5777
3236	2	729
2642	1	2397
3229	1	2406
2344	1	2198
1565	1	2408
1317	4	2252
905	1	1377
579	2	35
2408	1	2028
1508	2	2437
729	2	1317
13	1	1845
2658	2	2411
2405	2	4188
2407	1	1385
2266	3	2045
4304	2	1832
4167	1	2412
199	1	2397
1810	1	905
546	1	2328
3792	1	2173
1912	5	1315
384	1	2414
1757	1	4213
2642	1	2262
304	3	2266
304	1	2306
2642	2	2198
4445	1	304
4532	8	1316
2840	5	2119
700	1	2573
35	1	304
2386	2	7
1810	3	1363
1363	2	1316
1896	1	2417
2417	1	4649
353	1	5186
57	1	4133
2411	1	3828
2125	1	2408
2437	1	1675
3697	1	2198
2303	1	2835
4172	1	2392
1810	1	905
35	2	1890
3476	1	2365
4114	1	2303
1316	1	2348
2296	1	5608
5449	1	546
1386	3	304
4172	1	2262
13	1	2311
2419	1	5646
540	1	729
2194	2	3547
2194	2	4546
4582	2	330
2289	1	3531
5476	1	2421
2538	1	1731
2421	1	1052
2421	1	5712
2422	1	2388
184	5	2202
4462	1	2351
1584	2	1951
1899	1	1905
2420	1	2423
3531	2	2198
2880	3	96
905	1	2214
4543	1	1656
3273	1	1555
1555	1	1840
2397	1	1487
3273	1	2243
2344	3	2903
2318	1	2425
1810	1	2198
7	10	1615
1757	2	2344
1771	3	1316
1802	2	35
1318	2	1802
304	1	1353
35	1	2292
1555	1	2426
2524	1	2408
2427	8	1201
1478	3	2464
5227	1	2428
838	1	35
2427	3	4604
143	5	546
3126	10	25
215	1	1899
1899	1	784
4557	1	2164
2067	-1	1160
425	-10	2198
1543	-10	4611
1953	-10	2934
4523	5	2198
1810	1	846
2437	1	2400
4107	1	2432
2400	1	3976
1565	5	3735
1744	1	2262
5606	1	2318
874	1	1
2434	1	61
1746	1	3719
2434	1	4419
2214	1	3219
1850	2	2404
550	1	1605
1585	1	492
2118	7	2436
1018	1	2344
1731	1	2318
3219	1	1746
4197	8	2438
2725	3	2332
1810	1	2388
7	1	1693
2028	1	3878
3129	1	4
3531	1	2028
1946	1	905
2132	1	1334
4649	-1	2346
4239	2	729
3732	1	2415
687	1	2443
4682	1	2444
1281	1	729
4197	3	304
3018	1	1565
1383	10	4673
2438	1	4609
3841	2	2409
550	1	4791
2028	2	1693
35	1	5529
1437	5	472
1832	2	2198
2132	2	222
1832	1	1487
4315	1	2412
5251	4	1670
2552	1	2437
2125	1	5827
2441	1	2914
3129	5	13
57	4	2176
2877	1	1885
2822	5	2354
937	1	492
2067	1	775
1555	1	1396
3129	1	57
2067	1	4635
1222	1	3642
1386	1	4611
4649	3	35
4793	3	2125
